,Text Type,API Name,File Name,Dataset,ai_score,human_score,Error_message
446,Human,Originality,,CS_TASK2hum,0.1026,0.8974,
447,Human,Originality,,CS_TASK2hum,0.0076,0.9924,
448,Human,Originality,,CS_TASK2hum,0.0521,0.9479,
449,Human,Originality,,CS_TASK2hum,0.0108,0.9892,
450,Human,Originality,,CS_TASK2hum,0.0161,0.9839,
451,Human,Originality,,CS_TASK2hum,0.211,0.789,
452,Human,Originality,,CS_TASK2hum,0.2771,0.7229,
453,Human,Originality,,CS_TASK2hum,0.0064,0.9936,
454,Human,Originality,,CS_TASK2hum,0.0232,0.9768,
455,Human,Originality,,CS_TASK2hum,0.0479,0.9521,
456,Human,Originality,,CS_TASK2hum,0.0715,0.9285,
457,Human,Originality,,CS_TASK2hum,0.0127,0.9873,
458,Human,Originality,,CS_TASK2hum,0.123,0.877,
459,Human,Originality,,CS_TASK2hum,0.025,0.975,
460,Human,Originality,,CS_TASK2hum,0.9776,0.0223999999999999,
461,Human,Originality,,CS_TASK2hum,0.6761,0.3238999999999999,
462,Human,Originality,,CS_TASK2hum,0.0355,0.9645,
463,Human,Originality,,CS_TASK2hum,0.0196,0.9804,
464,Human,Originality,,CS_TASK2hum,0.0252,0.9748,
465,Human,Originality,,CS_TASK2hum,0.0195,0.9805,
466,Human,Originality,,CS_TASK2hum,0.0723,0.9277,
467,Human,Originality,,CS_TASK2hum,0.2383,0.7617,
468,Human,Originality,,CS_TASK2hum,0.0469,0.9531,
469,Human,Originality,,CS_TASK2hum,0.0142,0.9858,
470,Human,Originality,,CS_TASK2hum,0.0077,0.9923,
471,Human,Originality,,CS_TASK2hum,0.0528,0.9472,
472,Human,Originality,,CS_TASK2hum,0.0274,0.9726,
473,Human,Originality,,CS_TASK2hum,0.0112,0.9888,
474,Human,Originality,,CS_TASK2hum,0.0048,0.9952,
475,Human,Originality,,CS_TASK2hum,0.0073,0.9927,
476,Human,Originality,,CS_TASK2hum,0.1143,0.8857,
477,Human,Originality,,CS_TASK2hum,0.0448,0.9552,
478,Human,Originality,,CS_TASK2hum,0.0128,0.9872,
479,Human,Originality,,CS_TASK2hum,0.1828,0.8172,
480,Human,Originality,,CS_TASK2hum,0.0438,0.9562,
481,Human,Originality,,CS_TASK2hum,0.1055,0.8945,
482,Human,Originality,,CS_TASK2hum,0.0161,0.9839,
483,Human,Originality,,CS_TASK2hum,0.1745,0.8255,
484,Human,Originality,,CS_TASK2hum,0.0155,0.9845,
485,Human,Originality,,CS_TASK2hum,0.0672,0.9328,
486,Human,Originality,,CS_TASK2hum,0.0202,0.9798,
487,Human,Originality,,CS_TASK2hum,0.2475,0.7525,
488,Human,Originality,,CS_TASK2hum,0.0682,0.9318,
489,Human,Originality,,CS_TASK2hum,0.7287,0.2713,
490,Human,Originality,,CS_TASK2hum,0.0174,0.9826,
491,Human,Originality,,CS_TASK2hum,0.0117,0.9883,
492,Human,Originality,,CS_TASK2hum,0.0789,0.9211,
493,Human,Originality,,CS_TASK2hum,0.15,0.85,
494,Human,Originality,,CS_TASK2hum,0.0946,0.9054,
495,Human,Originality,,CS_TASK2hum,0.041,0.959,
496,Human,Originality,,CS_TASK2hum,0.0665,0.9335,
497,Human,Originality,,CS_TASK2hum,0.015,0.985,
498,Human,Originality,,CS_TASK2hum,0.023,0.977,
499,Human,Originality,,CS_TASK2hum,0.2476,0.7524,
500,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
501,AI,Originality,,CS_TASK2gpt,0.5043,0.4957,
502,AI,Originality,,CS_TASK2gpt,1.0,0.0,
503,AI,Originality,,CS_TASK2gpt,0.9928,0.0071999999999999,
504,AI,Originality,,CS_TASK2gpt,1.0,0.0,
505,AI,Originality,,CS_TASK2gpt,0.9998,0.0001999999999999,
506,AI,Originality,,CS_TASK2gpt,1.0,0.0,
507,AI,Originality,,CS_TASK2gpt,1.0,0.0,
508,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
509,AI,Originality,,CS_TASK2gpt,1.0,0.0,
510,AI,Originality,,CS_TASK2gpt,0.9836,0.0163999999999999,
511,AI,Originality,,CS_TASK2gpt,0.9942,0.0058,
512,AI,Originality,,CS_TASK2gpt,1.0,0.0,
513,AI,Originality,,CS_TASK2gpt,0.9973,0.0027,
514,AI,Originality,,CS_TASK2gpt,0.9996,0.0003999999999999,
515,AI,Originality,,CS_TASK2gpt,0.981,0.019,
516,AI,Originality,,CS_TASK2gpt,1.0,0.0,
517,AI,Originality,,CS_TASK2gpt,1.0,0.0,
518,AI,Originality,,CS_TASK2gpt,0.8218,0.1782,
519,AI,Originality,,CS_TASK2gpt,1.0,0.0,
520,AI,Originality,,CS_TASK2gpt,1.0,0.0,
521,AI,Originality,,CS_TASK2gpt,0.9997,0.0002999999999999,
522,AI,Originality,,CS_TASK2gpt,1.0,0.0,
523,AI,Originality,,CS_TASK2gpt,0.9998,0.0001999999999999,
524,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
525,AI,Originality,,CS_TASK2gpt,1.0,0.0,
526,AI,Originality,,CS_TASK2gpt,0.8929,0.1070999999999999,
527,AI,Originality,,CS_TASK2gpt,0.9819,0.0181,
528,AI,Originality,,CS_TASK2gpt,1.0,0.0,
529,AI,Originality,,CS_TASK2gpt,0.8217,0.1783,
530,AI,Originality,,CS_TASK2gpt,0.9962,0.0038,
531,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
532,AI,Originality,,CS_TASK2gpt,1.0,0.0,
533,AI,Originality,,CS_TASK2gpt,0.9998,0.0001999999999999,
534,AI,Originality,,CS_TASK2gpt,1.0,0.0,
535,AI,Originality,,CS_TASK2gpt,0.9997,0.0002999999999999,
536,AI,Originality,,CS_TASK2gpt,1.0,0.0,
537,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
538,AI,Originality,,CS_TASK2gpt,0.9682,0.0318,
539,AI,Originality,,CS_TASK2gpt,1.0,0.0,
540,AI,Originality,,CS_TASK2gpt,0.9841,0.0159,
541,AI,Originality,,CS_TASK2gpt,0.3867,0.6133,
542,AI,Originality,,CS_TASK2gpt,1.0,0.0,
543,AI,Originality,,CS_TASK2gpt,1.0,0.0,
544,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
545,AI,Originality,,CS_TASK2gpt,0.9937,0.0062999999999999,
546,AI,Originality,,CS_TASK2gpt,0.9954,0.0046,
547,AI,Originality,,CS_TASK2gpt,1.0,0.0,
548,AI,Originality,,CS_TASK2gpt,1.0,0.0,
549,AI,Originality,,CS_TASK2gpt,1.0,0.0,
550,AI,Originality,,CS_TASK2gpt,1.0,0.0,
551,AI,Originality,,CS_TASK2gpt,1.0,0.0,
552,AI,Originality,,CS_TASK2gpt,0.8305,0.1694999999999999,
553,AI,Originality,,CS_TASK2gpt,1.0,0.0,
554,AI,Originality,,CS_TASK2gpt,1.0,0.0,
555,AI,Originality,,CS_TASK2gpt,1.0,0.0,
556,AI,Originality,,CS_TASK2gpt,0.9984,0.0016,
557,AI,Originality,,CS_TASK2gpt,0.9997,0.0002999999999999,
558,AI,Originality,,CS_TASK2gpt,1.0,0.0,
559,AI,Originality,,CS_TASK2gpt,0.9996,0.0003999999999999,
560,AI,Originality,,CS_TASK2gpt,1.0,0.0,
561,AI,Originality,,CS_TASK2gpt,1.0,0.0,
562,AI,Originality,,CS_TASK2gpt,1.0,0.0,
563,AI,Originality,,CS_TASK2gpt,1.0,0.0,
564,AI,Originality,,CS_TASK2gpt,1.0,0.0,
565,AI,Originality,,CS_TASK2gpt,0.9992,0.0008,
566,AI,Originality,,CS_TASK2gpt,1.0,0.0,
567,AI,Originality,,CS_TASK2gpt,0.9983,0.0017,
568,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
569,AI,Originality,,CS_TASK2gpt,1.0,0.0,
570,AI,Originality,,CS_TASK2gpt,1.0,0.0,
571,AI,Originality,,CS_TASK2gpt,0.522,0.478,
572,AI,Originality,,CS_TASK2gpt,1.0,0.0,
573,AI,Originality,,CS_TASK2gpt,1.0,0.0,
574,AI,Originality,,CS_TASK2gpt,0.9513,0.0486999999999999,
575,AI,Originality,,CS_TASK2gpt,0.0502,0.9498,
576,AI,Originality,,CS_TASK2gpt,0.9976,0.0023999999999999,
577,AI,Originality,,CS_TASK2gpt,1.0,0.0,
578,AI,Originality,,CS_TASK2gpt,1.0,0.0,
579,AI,Originality,,CS_TASK2gpt,0.9997,0.0002999999999999,
580,AI,Originality,,CS_TASK2gpt,0.9996,0.0003999999999999,
581,AI,Originality,,CS_TASK2gpt,1.0,0.0,
582,AI,Originality,,CS_TASK2gpt,1.0,0.0,
583,AI,Originality,,CS_TASK2gpt,0.9997,0.0002999999999999,
584,AI,Originality,,CS_TASK2gpt,0.9998,0.0001999999999999,
585,AI,Originality,,CS_TASK2gpt,0.9889,0.0110999999999999,
586,AI,Originality,,CS_TASK2gpt,1.0,0.0,
587,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
588,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
589,AI,Originality,,CS_TASK2gpt,0.9468,0.0532,
590,AI,Originality,,CS_TASK2gpt,1.0,0.0,
591,AI,Originality,,CS_TASK2gpt,1.0,0.0,
592,AI,Originality,,CS_TASK2gpt,0.9998,0.0001999999999999,
593,AI,Originality,,CS_TASK2gpt,1.0,0.0,
594,AI,Originality,,CS_TASK2gpt,0.9953,0.0047,
595,AI,Originality,,CS_TASK2gpt,1.0,0.0,
596,AI,Originality,,CS_TASK2gpt,1.0,0.0,
597,AI,Originality,,CS_TASK2gpt,1.0,0.0,
598,AI,Originality,,CS_TASK2gpt,1.0,0.0,
599,AI,Originality,,CS_TASK2gpt,0.9991,0.0009,
600,AI,Originality,,CS_TASK2gpt,0.9998,0.0001999999999999,
601,AI,Originality,,CS_TASK2gpt,0.7026,0.2974,
602,AI,Originality,,CS_TASK2gpt,1.0,0.0,
603,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
604,AI,Originality,,CS_TASK2gpt,1.0,0.0,
605,AI,Originality,,CS_TASK2gpt,1.0,0.0,
606,AI,Originality,,CS_TASK2gpt,1.0,0.0,
607,AI,Originality,,CS_TASK2gpt,0.9994,0.0006,
608,AI,Originality,,CS_TASK2gpt,1.0,0.0,
609,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
610,AI,Originality,,CS_TASK2gpt,1.0,0.0,
611,AI,Originality,,CS_TASK2gpt,0.9991,0.0009,
612,AI,Originality,,CS_TASK2gpt,0.9987,0.0012999999999999,
613,AI,Originality,,CS_TASK2gpt,0.9632,0.0368,
614,AI,Originality,,CS_TASK2gpt,0.9373,0.0626999999999999,
615,AI,Originality,,CS_TASK2gpt,1.0,0.0,
616,AI,Originality,,CS_TASK2gpt,1.0,0.0,
617,AI,Originality,,CS_TASK2gpt,0.9372,0.0627999999999999,
618,AI,Originality,,CS_TASK2gpt,1.0,0.0,
619,AI,Originality,,CS_TASK2gpt,1.0,0.0,
620,AI,Originality,,CS_TASK2gpt,1.0,0.0,
621,AI,Originality,,CS_TASK2gpt,0.9989,0.0010999999999999,
622,AI,Originality,,CS_TASK2gpt,0.775,0.2249999999999999,
623,AI,Originality,,CS_TASK2gpt,0.9831,0.0169,
624,AI,Originality,,CS_TASK2gpt,1.0,0.0,
625,AI,Originality,,CS_TASK2gpt,0.9997,0.0002999999999999,
626,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
627,AI,Originality,,CS_TASK2gpt,1.0,0.0,
628,AI,Originality,,CS_TASK2gpt,1.0,0.0,
629,AI,Originality,,CS_TASK2gpt,0.896,0.1039999999999999,
630,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
631,AI,Originality,,CS_TASK2gpt,1.0,0.0,
632,AI,Originality,,CS_TASK2gpt,0.9983,0.0017,
633,AI,Originality,,CS_TASK2gpt,0.1453,0.8547,
634,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
635,AI,Originality,,CS_TASK2gpt,1.0,0.0,
636,AI,Originality,,CS_TASK2gpt,0.9929,0.0070999999999999,
637,AI,Originality,,CS_TASK2gpt,0.9532,0.0467999999999999,
638,AI,Originality,,CS_TASK2gpt,0.9995,0.0004999999999999,
639,AI,Originality,,CS_TASK2gpt,1.0,0.0,
640,AI,Originality,,CS_TASK2gpt,1.0,0.0,
641,AI,Originality,,CS_TASK2gpt,0.9006,0.0994,
642,AI,Originality,,CS_TASK2gpt,1.0,0.0,
643,AI,Originality,,CS_TASK2gpt,0.9902,0.0098,
644,AI,Originality,,CS_TASK2gpt,0.9997,0.0002999999999999,
645,AI,Originality,,CS_TASK2gpt,0.9954,0.0046,
646,AI,Originality,,CS_TASK2gpt,1.0,0.0,
647,AI,Originality,,CS_TASK2gpt,0.9345,0.0655,
648,AI,Originality,,CS_TASK2gpt,1.0,0.0,
649,AI,Originality,,CS_TASK2gpt,0.9415,0.0584999999999999,
650,AI,Originality,,CS_TASK2gpt,1.0,0.0,
651,AI,Originality,,CS_TASK2gpt,1.0,0.0,
652,AI,Originality,,CS_TASK2gpt,1.0,0.0,
653,AI,Originality,,CS_TASK2gpt,1.0,0.0,
654,AI,Originality,,CS_TASK2gpt,0.9998,0.0001999999999999,
655,AI,Originality,,CS_TASK2gpt,0.8145,0.1855,
656,AI,Originality,,CS_TASK2gpt,0.9907,0.0092999999999999,
657,AI,Originality,,CS_TASK2gpt,0.9419,0.0581,
658,AI,Originality,,CS_TASK2gpt,1.0,0.0,
659,AI,Originality,,CS_TASK2gpt,0.4553,0.5447,
660,AI,Originality,,CS_TASK2gpt,0.9505,0.0494999999999999,
661,AI,Originality,,CS_TASK2gpt,0.9956,0.0043999999999999,
662,AI,Originality,,CS_TASK2gpt,1.0,0.0,
663,AI,Originality,,CS_TASK2gpt,0.9998,0.0001999999999999,
664,AI,Originality,,CS_TASK2gpt,0.9997,0.0002999999999999,
665,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
666,AI,Originality,,CS_TASK2gpt,1.0,0.0,
667,AI,Originality,,CS_TASK2gpt,1.0,0.0,
668,AI,Originality,,CS_TASK2gpt,1.0,0.0,
669,AI,Originality,,CS_TASK2gpt,1.0,0.0,
670,AI,Originality,,CS_TASK2gpt,0.9994,0.0006,
671,AI,Originality,,CS_TASK2gpt,1.0,0.0,
672,AI,Originality,,CS_TASK2gpt,1.0,0.0,
673,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
674,AI,Originality,,CS_TASK2gpt,0.9899,0.0100999999999999,
675,AI,Originality,,CS_TASK2gpt,1.0,0.0,
676,AI,Originality,,CS_TASK2gpt,0.9991,0.0009,
677,AI,Originality,,CS_TASK2gpt,1.0,0.0,
678,AI,Originality,,CS_TASK2gpt,0.9998,0.0001999999999999,
679,AI,Originality,,CS_TASK2gpt,1.0,0.0,
680,AI,Originality,,CS_TASK2gpt,1.0,0.0,
681,AI,Originality,,CS_TASK2gpt,0.9984,0.0016,
682,AI,Originality,,CS_TASK2gpt,1.0,0.0,
683,AI,Originality,,CS_TASK2gpt,0.9998,0.0001999999999999,
684,AI,Originality,,CS_TASK2gpt,0.9997,0.0002999999999999,
685,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
686,AI,Originality,,CS_TASK2gpt,0.5575,0.4425,
687,AI,Originality,,CS_TASK2gpt,1.0,0.0,
688,AI,Originality,,CS_TASK2gpt,1.0,0.0,
689,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
690,AI,Originality,,CS_TASK2gpt,0.9995,0.0004999999999999,
691,AI,Originality,,CS_TASK2gpt,0.9988,0.0011999999999999,
692,AI,Originality,,CS_TASK2gpt,0.9991,0.0009,
693,AI,Originality,,CS_TASK2gpt,1.0,0.0,
694,AI,Originality,,CS_TASK2gpt,1.0,0.0,
695,AI,Originality,,CS_TASK2gpt,0.8824,0.1176,
696,AI,Originality,,CS_TASK2gpt,0.999,0.001,
697,AI,Originality,,CS_TASK2gpt,0.9954,0.0046,
698,AI,Originality,,CS_TASK2gpt,0.9998,0.0001999999999999,
699,AI,Originality,,CS_TASK2gpt,0.4513,0.5487,
700,AI,Originality,,CS_TASK2gpt,0.9998,0.0001999999999999,
701,AI,Originality,,CS_TASK2gpt,0.9887,0.0112999999999999,
702,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
703,AI,Originality,,CS_TASK2gpt,1.0,0.0,
704,AI,Originality,,CS_TASK2gpt,1.0,0.0,
705,AI,Originality,,CS_TASK2gpt,0.9992,0.0008,
706,AI,Originality,,CS_TASK2gpt,0.9998,0.0001999999999999,
707,AI,Originality,,CS_TASK2gpt,1.0,0.0,
708,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
709,AI,Originality,,CS_TASK2gpt,0.4388,0.5611999999999999,
710,AI,Originality,,CS_TASK2gpt,1.0,0.0,
711,AI,Originality,,CS_TASK2gpt,1.0,0.0,
712,AI,Originality,,CS_TASK2gpt,1.0,0.0,
713,AI,Originality,,CS_TASK2gpt,1.0,0.0,
714,AI,Originality,,CS_TASK2gpt,0.9997,0.0002999999999999,
715,AI,Originality,,CS_TASK2gpt,0.6733,0.3267,
716,AI,Originality,,CS_TASK2gpt,0.6982,0.3017999999999999,
717,AI,Originality,,CS_TASK2gpt,1.0,0.0,
718,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
719,AI,Originality,,CS_TASK2gpt,1.0,0.0,
720,AI,Originality,,CS_TASK2gpt,0.9997,0.0002999999999999,
721,AI,Originality,,CS_TASK2gpt,1.0,0.0,
722,AI,Originality,,CS_TASK2gpt,1.0,0.0,
723,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
724,AI,Originality,,CS_TASK2gpt,0.995,0.005,
725,AI,Originality,,CS_TASK2gpt,1.0,0.0,
726,AI,Originality,,CS_TASK2gpt,0.9996,0.0003999999999999,
727,AI,Originality,,CS_TASK2gpt,1.0,0.0,
728,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
729,AI,Originality,,CS_TASK2gpt,1.0,0.0,
730,AI,Originality,,CS_TASK2gpt,1.0,0.0,
731,AI,Originality,,CS_TASK2gpt,1.0,0.0,
732,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
733,AI,Originality,,CS_TASK2gpt,0.9864,0.0135999999999999,
734,AI,Originality,,CS_TASK2gpt,1.0,0.0,
735,AI,Originality,,CS_TASK2gpt,0.6807,0.3193,
736,AI,Originality,,CS_TASK2gpt,1.0,0.0,
737,AI,Originality,,CS_TASK2gpt,0.9994,0.0006,
738,AI,Originality,,CS_TASK2gpt,1.0,0.0,
739,AI,Originality,,CS_TASK2gpt,1.0,0.0,
740,AI,Originality,,CS_TASK2gpt,1.0,0.0,
741,AI,Originality,,CS_TASK2gpt,0.455,0.5449999999999999,
742,AI,Originality,,CS_TASK2gpt,0.9981,0.0019,
743,AI,Originality,,CS_TASK2gpt,1.0,0.0,
744,AI,Originality,,CS_TASK2gpt,0.9988,0.0011999999999999,
745,AI,Originality,,CS_TASK2gpt,1.0,0.0,
746,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
747,AI,Originality,,CS_TASK2gpt,1.0,0.0,
748,AI,Originality,,CS_TASK2gpt,1.0,0.0,
749,AI,Originality,,CS_TASK2gpt,1.0,0.0,
750,AI,Originality,,CS_TASK2gpt,1.0,0.0,
751,AI,Originality,,CS_TASK2gpt,1.0,0.0,
752,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
753,AI,Originality,,CS_TASK2gpt,1.0,0.0,
754,AI,Originality,,CS_TASK2gpt,1.0,0.0,
755,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
756,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
757,AI,Originality,,CS_TASK2gpt,1.0,0.0,
758,AI,Originality,,CS_TASK2gpt,1.0,0.0,
759,AI,Originality,,CS_TASK2gpt,0.9878,0.0121999999999999,
760,AI,Originality,,CS_TASK2gpt,0.9908,0.0091999999999999,
761,AI,Originality,,CS_TASK2gpt,1.0,0.0,
762,AI,Originality,,CS_TASK2gpt,0.9993,0.0007,
763,AI,Originality,,CS_TASK2gpt,1.0,0.0,
764,AI,Originality,,CS_TASK2gpt,0.9913,0.0087,
765,AI,Originality,,CS_TASK2gpt,0.9383,0.0616999999999999,
766,AI,Originality,,CS_TASK2gpt,1.0,0.0,
767,AI,Originality,,CS_TASK2gpt,1.0,0.0,
768,AI,Originality,,CS_TASK2gpt,1.0,0.0,
769,AI,Originality,,CS_TASK2gpt,0.9967,0.0032999999999999,
770,AI,Originality,,CS_TASK2gpt,0.999,0.001,
771,AI,Originality,,CS_TASK2gpt,1.0,0.0,
772,AI,Originality,,CS_TASK2gpt,1.0,0.0,
773,AI,Originality,,CS_TASK2gpt,0.9998,0.0001999999999999,
774,AI,Originality,,CS_TASK2gpt,0.8528,0.1472,
775,AI,Originality,,CS_TASK2gpt,0.9983,0.0017,
776,AI,Originality,,CS_TASK2gpt,1.0,0.0,
777,AI,Originality,,CS_TASK2gpt,0.9962,0.0038,
778,AI,Originality,,CS_TASK2gpt,0.9969,0.0030999999999999,
779,AI,Originality,,CS_TASK2gpt,0.9995,0.0004999999999999,
780,AI,Originality,,CS_TASK2gpt,0.9968,0.0031999999999999,
781,AI,Originality,,CS_TASK2gpt,0.947,0.053,
782,AI,Originality,,CS_TASK2gpt,0.9505,0.0494999999999999,
783,AI,Originality,,CS_TASK2gpt,1.0,0.0,
784,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
785,AI,Originality,,CS_TASK2gpt,1.0,0.0,
786,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
787,AI,Originality,,CS_TASK2gpt,0.9993,0.0007,
788,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
789,AI,Originality,,CS_TASK2gpt,1.0,0.0,
790,AI,Originality,,CS_TASK2gpt,0.9998,0.0001999999999999,
791,AI,Originality,,CS_TASK2gpt,1.0,0.0,
792,AI,Originality,,CS_TASK2gpt,0.9998,0.0001999999999999,
793,AI,Originality,,CS_TASK2gpt,0.5104,0.4896,
794,AI,Originality,,CS_TASK2gpt,0.482,0.518,
795,AI,Originality,,CS_TASK2gpt,1.0,0.0,
796,AI,Originality,,CS_TASK2gpt,0.8767,0.1232999999999999,
797,AI,Originality,,CS_TASK2gpt,0.9998,0.0001999999999999,
798,AI,Originality,,CS_TASK2gpt,0.9949,0.0050999999999999,
799,AI,Originality,,CS_TASK2gpt,1.0,0.0,
800,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
801,AI,Originality,,CS_TASK2gpt,1.0,0.0,
802,AI,Originality,,CS_TASK2gpt,0.9991,0.0009,
803,AI,Originality,,CS_TASK2gpt,1.0,0.0,
804,AI,Originality,,CS_TASK2gpt,0.9998,0.0001999999999999,
805,AI,Originality,,CS_TASK2gpt,1.0,0.0,
806,AI,Originality,,CS_TASK2gpt,0.9976,0.0023999999999999,
807,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
808,AI,Originality,,CS_TASK2gpt,0.9987,0.0012999999999999,
809,AI,Originality,,CS_TASK2gpt,1.0,0.0,
810,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
811,AI,Originality,,CS_TASK2gpt,1.0,0.0,
812,AI,Originality,,CS_TASK2gpt,0.9851,0.0149,
813,AI,Originality,,CS_TASK2gpt,0.9639,0.0361,
814,AI,Originality,,CS_TASK2gpt,0.9995,0.0004999999999999,
815,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
816,AI,Originality,,CS_TASK2gpt,0.9995,0.0004999999999999,
817,AI,Originality,,CS_TASK2gpt,1.0,0.0,
818,AI,Originality,,CS_TASK2gpt,0.8648,0.1352,
819,AI,Originality,,CS_TASK2gpt,1.0,0.0,
820,AI,Originality,,CS_TASK2gpt,0.8788,0.1211999999999999,
821,AI,Originality,,CS_TASK2gpt,0.9991,0.0009,
822,AI,Originality,,CS_TASK2gpt,1.0,0.0,
823,AI,Originality,,CS_TASK2gpt,1.0,0.0,
824,AI,Originality,,CS_TASK2gpt,0.9544,0.0455999999999999,
825,AI,Originality,,CS_TASK2gpt,1.0,0.0,
826,AI,Originality,,CS_TASK2gpt,1.0,0.0,
827,AI,Originality,,CS_TASK2gpt,0.3917,0.6083000000000001,
828,AI,Originality,,CS_TASK2gpt,1.0,0.0,
829,AI,Originality,,CS_TASK2gpt,0.9301,0.0698999999999999,
830,AI,Originality,,CS_TASK2gpt,0.9997,0.0002999999999999,
831,AI,Originality,,CS_TASK2gpt,0.997,0.003,
832,AI,Originality,,CS_TASK2gpt,0.9991,0.0009,
833,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
834,AI,Originality,,CS_TASK2gpt,0.9835,0.0164999999999999,
835,AI,Originality,,CS_TASK2gpt,1.0,0.0,
836,AI,Originality,,CS_TASK2gpt,1.0,0.0,
837,AI,Originality,,CS_TASK2gpt,0.9998,0.0001999999999999,
838,AI,Originality,,CS_TASK2gpt,1.0,0.0,
839,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
840,AI,Originality,,CS_TASK2gpt,0.7711,0.2289,
841,AI,Originality,,CS_TASK2gpt,1.0,0.0,
842,AI,Originality,,CS_TASK2gpt,0.9896,0.0103999999999999,
843,AI,Originality,,CS_TASK2gpt,0.999,0.001,
844,AI,Originality,,CS_TASK2gpt,0.9891,0.0109,
845,AI,Originality,,CS_TASK2gpt,0.8355,0.1644999999999999,
846,AI,Originality,,CS_TASK2gpt,0.9997,0.0002999999999999,
847,AI,Originality,,CS_TASK2gpt,0.9995,0.0004999999999999,
848,AI,Originality,,CS_TASK2gpt,0.3988,0.6012,
849,AI,Originality,,CS_TASK2gpt,1.0,0.0,
850,AI,Originality,,CS_TASK2gpt,1.0,0.0,
851,AI,Originality,,CS_TASK2gpt,1.0,0.0,
852,AI,Originality,,CS_TASK2gpt,0.7645,0.2355,
853,AI,Originality,,CS_TASK2gpt,1.0,0.0,
854,AI,Originality,,CS_TASK2gpt,0.9999,9.9999999999989e-05,
855,AI,Originality,,CS_TASK2gpt,1.0,0.0,
856,AI,Originality,,CS_TASK2gpt,1.0,0.0,
857,AI,Originality,,CS_TASK2gpt,1.0,0.0,
858,AI,Originality,,CS_TASK2gpt,1.0,0.0,
859,AI,Originality,,CS_TASK2gpt,0.9979,0.0020999999999999,
860,AI,Originality,,CS_TASK2gpt,1.0,0.0,
861,AI,Originality,,CS_TASK2gpt,1.0,0.0,
862,AI,Originality,,CS_TASK2gpt,1.0,0.0,
863,AI,Originality,,CS_TASK2gpt,1.0,0.0,
864,AI,Originality,,CS_TASK2gpt,1.0,0.0,
865,AI,Originality,,CS_TASK2gpt,1.0,0.0,
866,AI,Originality,,CS_TASK2gpt,0.9993,0.0007,
867,AI,Originality,,CS_TASK2gpt,0.9998,0.0001999999999999,
868,AI,Originality,,CS_TASK2gpt,0.9957,0.0042999999999999,
869,AI,Originality,,CS_TASK2gpt,0.2193,0.7807,
870,AI,Originality,,CS_TASK2gpt,1.0,0.0,
871,AI,Originality,,CS_TASK2gpt,1.0,0.0,
872,AI,Originality,,CS_TASK2gpt,1.0,0.0,
873,AI,Originality,,CS_TASK2gpt,0.9997,0.0002999999999999,
874,AI,Originality,,CS_TASK2gpt,0.9934,0.0066,
875,AI,Originality,,CS_TASK2gpt,1.0,0.0,
876,AI,Originality,,CS_TASK2gpt,0.9948,0.0051999999999999,
